TAZ,Type,HH,HH_POP,Median_Inc,Pct_Worker,Pct_Child,Pct_Senior,Industry,Office,Service_RateLow,Service_RateHigh,Retail,PctHighPay,StudGQ_NCSU,StudGQ_UNC,StudGQ_DUKE,StudGQ_NCCU,StudOff_NCSU,StudOff_UNC,StudOff_DUKE,StudOff_NCCU,BuildingS_NCSU,BuildingS_UNC,BuildingS_DUKE,BuildingS_NCCU,K12,CollegeOn,CollegeOff,Hospital,ParkDistrict,ParkCostW,ParkCostU,ParkCostO,EmpSpaces,StudSpaces,OtherSpaces,SParking,Enplanements,AWDT,IEEI_Distance,PCT_AUTO_EE,PCT_AUTO_IEEI,PCT_CVSUT_EE,PCT_CVMUT_EE,PCT_CVSUT_IEEI,PCT_CVMUT_IEEI,F48,F49,F50,F51,F52,F53,F54,F55
1580,Internal,224,476,36151,55,21.0,6.9,55,308,1242,213,578,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1581,Internal,152,347,32199,55,18.3,11.8,1,15,56,5,7,56,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1582,Internal,246,563,36151,55,21.0,6.9,1,183,274,59,151,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1583,Internal,295,679,36151,55,21.0,6.9,645,120,301,25,32,48,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1584,Internal,209,535,32199,55,18.3,11.8,18,22,40,0,0,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1585,Internal,276,550,36151,55,21.0,6.9,358,108,71,15,38,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1586,Internal,15,29,41875,55,26.1,5.8,0,9,113,30,0,48,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1587,Internal,16,41,31864,43,19.5,19.6,3,29,27,11,7,28,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1588,Internal,1131,2627,32199,55,18.3,11.8,1,46,160,111,11,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1589,Internal,585,1166,81641,55,23.7,3.1,0,41,226,3,45,8,9,0,0,0,237.55576442385947,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1590,Internal,1303,2979,81641,55,23.7,3.1,14,232,1263,393,361,14,0,0,0,0,77.2539071297104,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1591,Internal,503,970,66250,63,4.2,9.6,80,24,78,80,57,46,0,0,0,0,283.9081087016857,0.0,0.0,0.0,0,0,0,0,25,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1592,Internal,397,699,66250,63,4.2,9.6,0,0,30,0,3,32,0,0,0,0,399.78896939625133,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1593,Internal,146,288,66250,63,4.2,9.6,0,3,41,0,1,32,0,0,0,0,84.97929784268145,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1594,Internal,493,1165,36495,63,9.6,2.5,0,8,76,0,14,32,0,0,0,0,461.59209510001966,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1595,Internal,74,163,36495,63,9.6,2.5,3,14,44,0,27,54,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1596,Internal,754,1534,38692,63,2.5,2.5,8,151,177,9,198,11,135,0,0,0,1029.408312503391,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1597,Internal,516,1079,36495,63,9.6,2.5,0,93,203,18,0,32,0,0,0,0,1044.859093929333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1598,Internal,355,656,36495,63,9.6,2.5,0,13,70,0,1,32,0,0,0,0,291.6334994146568,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1599,Internal,400,858,36495,63,9.6,2.5,0,7,67,38,18,20,0,0,0,0,959.8797960866517,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1600,Internal,289,527,38692,63,2.5,2.5,0,82,122,0,31,32,0,0,0,0,337.985843692483,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1601,Internal,946,1777,65902,68,8.7,8.9,163,397,1127,194,123,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1602,Internal,488,1009,36458,57,5.3,2.5,0,4371,470,52,37,58,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1603,Internal,114,263,36458,57,5.3,2.5,0,507,811,107,62,58,0,0,0,0,0.0,0.0,0.0,0.0,252,0,0,0,0,0,0,0,5,140,0,0,259,0,0,0,,,,,,,,,,,,,,,,,
1604,Internal,1085,2817,53952,57,5.7,5.0,9,10,78,22,6,58,243,0,0,0,2020.1896714419272,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1605,Internal,921,2400,47794,57,13.6,7.7,0,37,293,1,4,28,0,0,0,0,544.6400452644583,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1606,Internal,92,153,36458,57,5.3,2.5,0,11,65,3,130,18,330,0,0,0,0.0,0.0,0.0,0.0,12,0,0,0,0,0,0,0,5,0,0,200,0,0,69,0,,,,,,,,,,,,,,,,,
1607,Internal,410,945,47794,57,13.6,7.7,10,16,57,4,1,22,0,0,0,0,807.3033295054737,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1608,Internal,701,1755,53952,57,5.7,5.0,9,17,171,21,115,14,0,0,0,0,361.1620158313961,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1609,Internal,317,739,65902,68,8.7,8.9,0,825,579,200,78,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,462,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1610,Internal,855,1684,61518,47,13.0,18.0,112,679,1901,248,854,15,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1611,Internal,447,1079,57891,51,16.0,18.1,11,178,730,116,266,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1612,Internal,91,221,36458,57,5.3,2.5,173,2954,3487,729,477,22,0,0,0,0,0.0,0.0,0.0,0.0,5918,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1613,Internal,580,1095,65902,68,8.7,8.9,76,1465,2605,720,1587,37,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,203,101,0,400,920,0,0,,,,,,,,,,,,,,,,,
1614,Internal,251,512,65902,68,8.7,8.9,0,393,171,65,124,50,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1615,Internal,3,10,65902,68,8.7,8.9,231,2213,36,7,0,73,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1616,Internal,181,501,65902,68,8.7,8.9,136,1728,46,143,0,16,0,0,0,0,0.0,0.0,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1617,Internal,1815,3060,65902,68,8.7,8.9,24,676,488,10,52,66,0,0,0,0,507.9444393778459,0.0,0.0,0.0,0,0,0,0,2703,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1618,Internal,167,328,65902,68,8.7,8.9,301,1045,673,404,215,41,0,0,0,0,183.4780294330622,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1619,Internal,1008,1902,65902,68,8.7,8.9,3,1214,347,198,182,53,0,0,0,0,206.65420157197534,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1620,Internal,576,1327,65902,68,8.7,8.9,67,346,588,184,215,39,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,231,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1621,Internal,842,1598,65902,68,8.7,8.9,215,3203,1206,90,135,60,0,0,0,0,253.00654584980157,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1622,Internal,428,847,65902,68,8.7,8.9,262,761,2094,485,754,55,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1623,Internal,59,160,65902,68,9.0,9.0,53,33,67,575,96,38,0,0,0,0,38.6269535648552,0.0,0.0,0.0,0,0,0,0,0,729,799,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1624,Internal,384,725,65902,68,9.0,9.0,48,1209,444,200,163,19,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,1166,0,0,0,0,0,0,0,5,203,101,200,393,637,275,0,,,,,,,,,,,,,,,,,
1625,Internal,1093,2389,44816,60,17.3,6.8,17,555,1761,226,481,57,0,0,0,0,38.6269535648552,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1626,Internal,1150,2439,48312,60,16.5,8.6,3,601,1166,348,295,42,0,0,0,0,222.1049829979174,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1627,Internal,240,589,48312,60,16.5,8.6,5,92,49,19,12,49,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1628,Internal,1489,3082,44816,60,17.3,6.8,751,1751,2842,911,1474,66,0,0,0,0,108.15546998159456,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1629,Internal,613,1314,48312,60,16.5,8.6,26,370,1037,209,560,45,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1630,Internal,1169,2088,44816,60,17.3,6.8,1241,1274,1932,397,886,45,0,0,0,0,23.17617213891312,0.0,0.0,0.0,144,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1631,Internal,1441,3297,40546,55,17.1,5.1,2,576,1653,394,802,47,0,0,0,0,944.4290146607096,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1632,Internal,1133,2748,39623,55,21.1,3.3,0,427,591,140,108,53,0,0,0,0,131.33164212050767,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1633,Internal,583,1391,40546,55,17.1,5.1,4,712,1177,488,551,44,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1634,Internal,310,763,66364,58,16.0,7.6,0,192,98,6,6,55,0,0,0,0,30.901562851884158,0.0,0.0,0.0,0,0,0,0,1325,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1635,Internal,160,408,48312,60,16.5,8.6,50,104,353,30,87,46,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,56,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1636,Internal,80,163,40546,55,17.1,5.1,7,153,535,122,206,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1637,Internal,1429,2916,52694,55,17.1,4.6,0,2269,1383,445,438,43,0,0,0,0,154.5078142594208,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1638,Internal,827,1656,52694,55,17.1,4.6,6,162,300,64,109,43,0,0,0,0,330.26045297951197,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1639,Internal,577,1122,52694,55,17.1,4.6,2,93,69,11,20,43,0,0,0,0,154.5078142594208,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1640,Internal,233,615,76082,49,24.0,12.8,3,37,67,16,7,61,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1641,Internal,405,1038,76082,49,24.0,12.8,0,189,41,134,2,66,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,3486,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1642,Internal,268,735,76082,49,24.0,12.8,0,12,24,0,0,61,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1643,Internal,242,654,76082,49,24.0,12.8,0,0,5,0,0,61,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1644,Internal,728,1626,38295,49,2.5,4.5,3,103,131,10,17,61,0,0,0,0,1160.739954623899,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1645,Internal,444,1161,96359,49,13.5,16.2,4,131,40,10,0,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1510,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1646,Internal,1139,2547,36250,43,28.5,6.1,3,407,2085,396,704,15,0,0,0,0,722.3240316627922,0.0,0.0,0.0,0,0,0,0,35,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1647,Internal,800,2266,73921,42,31.1,8.6,0,194,410,8,166,8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1648,Internal,18,55,29087,48,10.2,2.5,48,921,53,1,18,32,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,203,106,200,1327,15,27,0,,,,,,,,,,,,,,,,,
1649,Internal,1109,2528,31607,43,31.0,2.5,2,157,477,47,148,15,0,0,0,0,368.88740654436714,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1650,Internal,962,2324,29087,48,10.2,2.5,0,69,133,3,4,32,36,0,0,0,2796.5914380955164,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1651,Internal,475,1085,25571,48,18.5,2.5,0,14,68,0,18,10,0,0,0,0,1460.0988447515267,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1652,Internal,508,1255,34563,40,22.7,7.3,442,83,158,76,60,27,0,0,0,0,92.70468855565248,0.0,0.0,0.0,0,0,0,0,559,0,0,0,5,0,101,0,0,136,0,0,,,,,,,,,,,,,,,,,
1653,Internal,792,1746,34563,40,22.7,7.3,8,387,1550,222,759,9,0,0,0,0,291.6334994146568,0.0,0.0,0.0,0,0,0,0,0,0,0,0,5,0,101,0,0,136,0,0,,,,,,,,,,,,,,,,,
1654,Internal,1156,2640,82673,58,17.7,9.8,14,24,122,3,16,51,0,0,0,0,61.803125703768316,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1655,Internal,1135,2157,55893,58,26.9,11.8,3,90,137,8,129,13,0,0,0,0,146.78242354644976,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1656,Internal,268,673,87446,50,16.1,35.9,4,128,153,5,98,12,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1657,Internal,867,1678,55893,58,26.9,11.8,0,509,178,318,94,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1658,Internal,438,1096,82673,58,17.7,9.8,15,9,117,21,6,9,0,0,0,0,15.450781425942079,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1659,Internal,558,1200,87446,50,16.1,35.9,12,171,562,72,166,34,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,776,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1660,Internal,234,638,58627,45,27.9,9.5,4,11,21,0,0,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1661,Internal,775,1564,59022,45,22.7,15.5,113,938,583,33,82,45,0,0,0,0,46.35234427782624,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1662,Internal,748,1375,56818,50,13.5,8.6,10,140,270,15,13,62,0,0,0,0,100.43007926862353,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1663,Internal,433,974,58627,45,27.9,9.5,73,608,485,153,537,36,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1664,Internal,540,1357,58627,45,27.9,9.5,138,128,297,21,72,34,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1665,Internal,0,0,59022,45,22.7,15.5,123,64,237,47,22,42,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1666,Internal,426,855,56818,50,13.5,8.6,18,310,347,34,311,22,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1667,Internal,116,238,81250,60,15.7,16.6,87,1024,1655,91,55,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1668,Internal,1006,2178,81250,60,15.7,16.6,8,721,412,11,2,49,0,0,0,0,146.78242354644976,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1669,Internal,1128,2273,49978,60,14.7,9.3,280,6,69,3,0,26,0,0,0,0,154.5078142594208,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1670,Internal,907,1950,93816,60,17.4,14.5,20,329,880,5,275,22,0,0,0,0,54.07773499079728,0.0,0.0,0.0,0,0,0,0,19,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1671,Internal,372,838,93816,60,17.4,14.5,6,53,81,5,0,33,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1672,Internal,1019,2029,93816,60,17.4,14.5,38,1090,396,63,66,74,0,0,0,0,100.43007926862353,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1673,Internal,210,558,56731,53,24.7,8.8,58,319,1295,52,132,63,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,125,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1674,Internal,108,255,56731,53,24.7,8.8,5,169,286,12,1,33,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,125,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1675,Internal,65,123,55893,58,26.9,11.8,26,6,414,34,3141,14,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1676,Internal,1206,2152,72950,53,10.9,21.8,3,177,369,67,46,27,0,0,0,0,54.07773499079728,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1677,Internal,721,1509,90870,53,5.8,31.7,230,665,154,47,262,62,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1678,Internal,437,932,72950,53,10.9,21.8,13,162,471,34,127,47,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,128,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1679,Internal,1361,2299,72950,53,10.9,21.8,155,1643,889,154,244,64,0,0,0,0,77.2539071297104,0.0,0.0,0.0,0,0,0,0,702,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1680,Internal,397,1030,73921,42,31.1,8.6,199,284,94,0,9,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1681,Internal,458,1223,142386,52,27.8,13.0,3,99,17,17,5,48,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1152,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1682,Internal,274,833,142386,52,27.8,13.0,1,101,48,60,18,32,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1683,Internal,322,915,142386,52,27.8,13.0,0,4,50,0,5,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1684,Internal,724,1710,56495,42,31.2,7.0,67,621,690,25,128,47,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1685,Internal,1096,2669,93951,51,22.6,21.5,117,80,351,15,200,17,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1686,Internal,712,1409,22388,51,16.2,29.9,12,180,559,1,98,41,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,1789,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1687,Internal,2936,4996,92969,51,12.1,27.3,29,3587,1494,345,558,55,0,0,0,0,69.52851641673936,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1688,Internal,257,777,92969,51,12.1,27.3,3,113,27,0,0,55,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1261,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1689,Internal,1049,2296,96833,52,22.6,15.0,3,58,98,19,67,60,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1690,Internal,271,731,96833,52,22.6,15.0,11,52,92,3,18,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1691,Internal,374,773,80265,52,22.7,11.6,431,1175,2603,78,91,41,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,125,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1692,Internal,256,742,80265,52,22.7,11.6,1,0,114,7,2,40,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1693,Internal,508,1041,51569,48,21.2,8.8,55,641,659,72,287,66,0,0,0,0,23.17617213891312,0.0,0.0,0.0,0,0,0,0,877,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1694,Internal,133,365,51569,48,21.2,8.8,66,29,174,0,5,62,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1695,Internal,182,439,51569,48,21.2,8.8,43,511,1145,93,56,44,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1696,Internal,301,713,51569,48,21.2,8.8,218,1281,1039,66,127,49,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5853,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1697,Internal,61,166,51569,48,21.2,8.8,43,198,410,72,919,18,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1698,Internal,537,1322,51569,48,21.2,8.8,17,417,3669,84,210,66,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1699,Internal,20,60,51569,48,21.2,8.8,5,260,268,8,418,27,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1700,Internal,612,1691,69271,48,25.7,20.7,368,132,194,92,155,71,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1701,Internal,107,238,42125,48,32.0,5.2,16,145,706,10,411,52,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
1702,Internal,638,1393,42125,48,32.0,5.2,25,515,1027,169,426,46,0,0,0,0,7.7253907129710395,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,,
